source_folder,filename,predicted,confidence
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_407.jpg,normal,0.37759099245965666
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_408.jpg,mange,0.3957481097671511
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_409.jpg,mange,0.5381106437060099
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_41.jpg,normal,0.49291145605731174
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_410.jpg,fungal,0.45029014801215733
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_411.jpg,mange,0.3182912389156283
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_412.jpg,fungal,0.8604397387542015
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_413.jpg,bacterial,0.2762447600916191
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_414.jpg,mange,0.4698376948185941
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_415.jpg,fungal,0.7996628076606136
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_416.jpg,mange,0.8682097556979259
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_417.jpg,mange,0.6868438486222924
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_418.jpg,mange,0.7364805701548566
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_419.jpg,mange,0.6149260598231576
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_42.jpg,normal,0.5923754793600005
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_420.jpg,other,0.6041301267864801
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_421.jpg,mange,0.5270475041765442
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_422.jpg,mange,0.48151507722386533
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_423.jpg,mange,0.39037180185975395
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_424.jpg,other,0.47273497343832543
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_425.jpg,mange,0.618029479831355
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_426.jpg,mange,0.36030346750783415
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_427.jpg,mange,0.7755809139819241
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_428.jpg,mange,0.661548320561608
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_429.jpg,fungal,0.6137352544327775
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_43.jpg,normal,0.7807649520588725
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_430.jpg,fungal,0.47007811201796307
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_431.jpg,mange,0.6681508224949615
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_432.jpg,mange,0.26467543233749086
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_433.jpg,mange,0.8614928464792858
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_434.jpg,mange,0.3148509412240369
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_435.jpg,mange,0.8868535712988396
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_436.jpg,other,0.2752586742268872
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_437.jpg,mange,0.5931241438066994
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_438.jpg,mange,0.2662332305395942
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_439.jpg,fungal,0.4197283843128283
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_44.jpg,mange,0.6004320413380079
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_440.jpg,fungal,0.7515549373244739
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_441.jpg,fungal,0.5174800899263001
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_442.jpg,allergy,0.5550136590189746
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_443.jpg,mange,0.5542841689494666
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_444.jpg,fungal,0.618967951356784
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_45.jpg,fungal,0.5581539063224414
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_451.jpg,fungal,0.4821071210989562
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_452.jpg,other,0.6692895091442033
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_453.jpg,fungal,0.5732974998255502
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_454.jpg,fungal,0.683601406519381
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_455.jpg,wound,0.6167481444744024
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_456.jpg,fungal,0.48629475338144307
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_457.jpg,mange,0.6548130129998441
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_458.jpg,fungal,0.3322516053707706
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_459.jpg,mange,0.45264942986206097
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_46.jpg,fungal,0.32200266433504227
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_460.jpg,normal,0.4556642058018915
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_461.jpg,normal,0.7205134610657661
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_462.jpg,fungal,0.8232268051909832
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_463.jpg,normal,0.530310839499044
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_464.jpg,fungal,0.5023195777028987
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_465.jpg,mange,0.32982118712740677
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_466.jpg,wound,0.5231380641274094
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_467.jpg,fungal,0.4052945999352265
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_468.jpg,normal,0.4674262297112556
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_469.jpg,fungal,0.4723293052871256
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_47.jpg,fungal,0.2708686584943182
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_470.jpg,bacterial,0.45283601012147406
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_471.jpg,fungal,0.44247903614256756
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_472.jpg,fungal,0.4406030358884145
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_473.jpg,fungal,0.49008576329901243
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_474.jpg,other,0.6070732485227529
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_475.jpg,wound,0.4056438868159107
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_476.jpg,normal,0.6312523374670473
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_477.jpg,fungal,0.3583052659954024
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_478.jpg,fungal,0.6630427136396915
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_479.jpg,mange,0.3875371134908348
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_48.jpg,normal,0.47761529180865814
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_480.jpg,mange,0.314036870212818
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_481.jpg,wound,0.4020694548103095
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_482.jpg,mange,0.6861272990892061
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_483.jpg,normal,0.4207186485487269
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_484.jpg,normal,0.40027190484942204
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_485.jpg,fungal,0.6895697497955562
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_486.jpg,fungal,0.5194784900682068
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_487.jpg,fungal,0.4185302520849487
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_488.jpg,other,0.44670315640446967
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_489.jpg,mange,0.6031400480424961
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_49.jpg,fungal,0.5161573209806013
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_490.jpg,bacterial,0.48584969168341
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_491.jpg,fungal,0.4313925950634812
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_492.jpg,normal,0.560427464030499
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_493.jpg,mange,0.43918273953937165
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_494.jpg,other,0.2931733634357234
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_495.jpg,mange,0.4144836946121488
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_496.jpg,fungal,0.5458345190393484
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_497.jpg,mange,0.26584514084206684
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_498.jpg,fungal,0.4500041694732414
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_499.jpg,fungal,0.3735151338450555
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_5.jpg,normal,0.4336012039422047
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_50.jpg,normal,0.39969463162493873
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_500.jpg,bacterial,0.2848664734744707
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_504.jpg,normal,0.3272616524593135
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_505.jpg,mange,0.3625304671933467
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_506.jpg,normal,0.6747299624962605
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_507.jpg,other,0.44442635909191963
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_508.jpg,fungal,0.2873753608572579
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_509.jpg,normal,0.647877772642832
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_51.jpg,normal,0.49499008747588996
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_510.jpg,mange,0.42365947612363075
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_511.jpg,bacterial,0.4296380278228819
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_512.jpg,wound,0.6010897595877136
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_513.jpg,fungal,0.40650151590470607
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_514.jpg,wound,0.5206239812214424
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_515.jpg,fungal,0.3145542912460515
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_516.jpg,fungal,0.40810025668367866
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_517.jpg,fungal,0.3087095986667293
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_518.jpg,mange,0.4908698591614546
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_519.jpg,mange,0.3711346882970291
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_52.jpg,mange,0.8294499583072863
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_520.jpg,wound,0.3858979477916212
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_521.jpg,normal,0.42334982102245833
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_522.jpg,other,0.30018159948381296
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_523.jpg,normal,0.4492502186692879
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_524.jpg,normal,0.7843055549335178
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_525.jpg,normal,0.3278103866426877
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_526.jpg,fungal,0.42130941040948405
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_527.jpg,wound,0.28414011234729053
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_528.jpg,fungal,0.33648720819069056
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_529.jpg,fungal,0.830403832557781
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_530.jpg,fungal,0.46013634385363805
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_531.jpg,normal,0.3922753838482864
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_532.jpg,fungal,0.45695191088806936
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_533.jpg,fungal,0.36184048976469213
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_534.jpg,fungal,0.6395367694926622
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_535.jpg,fungal,0.4146204601698518
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_536.jpg,normal,0.458533488450202
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_537.jpg,fungal,0.2370017358381393
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_538.jpg,other,0.634001603790461
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_539.jpg,fungal,0.32172884287674425
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_540.jpg,fungal,0.5487277458296281
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_541.jpg,fungal,0.4396256715928885
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_542.jpg,mange,0.4112633570431574
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_543.jpg,normal,0.5015220606963235
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_544.jpg,wound,0.33595405548363183
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_545.jpg,mange,0.838321047316364
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_546.jpg,fungal,0.4524417616484319
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_547.jpg,mange,0.7966655134939442
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_548.jpg,normal,0.8360160353813221
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_549.jpg,mange,0.36707914683033355
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_550.jpg,mange,0.3580922566506528
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_551.jpg,bacterial,0.26261993318066074
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_552.jpg,normal,0.3913077484035502
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_553.jpg,fungal,0.40995104694328666
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_56.jpg,fungal,0.2474132352648885
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_560.jpg,normal,0.7117904255448267
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_561.jpg,mange,0.3122571528679025
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_562.jpg,fungal,0.3894505192213515
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_563.jpg,wound,0.35047258958924693
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_564.jpg,wound,0.3941160322033471
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_565.jpg,normal,0.37262814586350906
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_566.jpg,normal,0.6838024474147743
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_567.jpg,mange,0.7273447063173272
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_568.jpg,normal,0.7924913971170965
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_569.jpg,fungal,0.84715155491877
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_57.jpg,fungal,0.3591476534310551
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_570.jpg,fungal,0.7980217443897502
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_571.jpg,bacterial,0.3128701850239669
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_572.jpg,fungal,0.5394943323707693
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_573.jpg,fungal,0.6867960149428686
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_574.jpg,fungal,0.8722091035276328
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_575.jpg,mange,0.5718392201507947
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_576.jpg,fungal,0.7176833049995276
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_577.jpg,fungal,0.9068971229750321
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_578.jpg,bacterial,0.4407670714097931
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_579.jpg,fungal,0.4261884220250154
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_58.jpg,normal,0.3752829516369764
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_580.jpg,bacterial,0.46049282507229006
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_581.jpg,mange,0.37138119654081697
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_582.jpg,mange,0.37624694772726697
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_583.jpg,fungal,0.7800070199485746
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_584.jpg,wound,0.6188307602902083
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_585.jpg,fungal,0.7155312747147378
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_586.jpg,mange,0.3335686759531104
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_587.jpg,wound,0.32096918767217564
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_588.jpg,fungal,0.5720378238183429
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_589.jpg,bacterial,0.38866426035580276
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_59.jpg,mange,0.3652367034498526
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_590.jpg,fungal,0.4249649972858697
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_591.jpg,fungal,0.6845524853258831
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_592.jpg,fungal,0.48701465925170384
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_593.jpg,mange,0.7180885084571096
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_594.jpg,fungal,0.7463684443255362
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_595.jpg,wound,0.44549345418055447
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_596.jpg,bacterial,0.3430799553261566
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_597.jpg,mange,0.36332778986558667
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_598.jpg,fungal,0.7567504055145081
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_599.jpg,fungal,0.29031041808345853
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_6.jpg,mange,0.6314566728296304
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_60.jpg,normal,0.4218586481414098
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_600.jpg,normal,0.28252573969135386
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_601.jpg,fungal,0.4967457667697949
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_602.jpg,fungal,0.9419063201111516
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_603.jpg,normal,0.5637175089426594
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_604.jpg,fungal,0.35107448898540566
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_605.jpg,mange,0.8112446626921127
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_606.jpg,allergy,0.31604304199163213
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_607.jpg,other,0.40513736593820693
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_608.jpg,mange,0.4144671509353764
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_609.jpg,fungal,0.7462880070532603
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_61.jpg,mange,0.8278612197187005
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_616.jpg,wound,0.36368574378495505
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_617.jpg,bacterial,0.49310470069825524
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_618.jpg,fungal,0.8147843581898515
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_619.jpg,fungal,0.7872344523329047
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_62.jpg,fungal,0.28003902321599594
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_620.jpg,bacterial,0.35485018039707644
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_621.jpg,fungal,0.8047035670158066
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_622.jpg,fungal,0.4438961733108847
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_623.jpg,fungal,0.8845040929130062
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_624.jpg,mange,0.4277128314390528
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_625.jpg,mange,0.652930664845375
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_626.jpg,mange,0.8738846028724891
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_627.jpg,mange,0.6195631494021249
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_628.jpg,mange,0.26453387218734503
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_629.jpg,other,0.5067539119864675
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_63.jpg,other,0.47845978643677706
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_630.jpg,mange,0.7366436726647743
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_631.jpg,wound,0.2724488634808033
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_632.jpg,fungal,0.7698050017033076
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_633.jpg,fungal,0.5518179454428408
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_634.jpg,bacterial,0.5378216474997533
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_635.jpg,fungal,0.6114544070335607
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_636.jpg,normal,0.6070747713932355
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_637.jpg,fungal,0.8650579372955919
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_638.jpg,fungal,0.8077477451601996
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_639.jpg,fungal,0.7940153494911129
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_64.jpg,mange,0.4393362540652147
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_640.jpg,bacterial,0.40863235924303026
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_641.jpg,fungal,0.9015416005039625
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_642.jpg,fungal,0.7040157806441529
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_643.jpg,fungal,0.8860192967629182
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_644.jpg,fungal,0.5134379001938891
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_645.jpg,fungal,0.8742498907555578
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_646.jpg,fungal,0.5641074541588084
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_647.jpg,fungal,0.4120479710946296
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_648.jpg,mange,0.2972732277680342
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_649.jpg,fungal,0.7059640111847924
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_65.jpg,normal,0.3434130109808804
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_650.jpg,bacterial,0.3609527520240958
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_651.jpg,fungal,0.7044682770196706
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_652.jpg,fungal,0.8095786087459359
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_653.jpg,fungal,0.42728881184660644
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_654.jpg,fungal,0.7274046359120657
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_655.jpg,bacterial,0.31064599935114573
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_656.jpg,other,0.4085006849802333
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_657.jpg,fungal,0.78097441409987
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_658.jpg,fungal,0.5284534672316389
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_659.jpg,wound,0.38626927772051983
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_66.jpg,normal,0.4608337954979486
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_660.jpg,fungal,0.45877814304580433
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_661.jpg,fungal,0.7025804322958302
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_662.jpg,fungal,0.5902993936196426
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_663.jpg,fungal,0.391045110895995
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_664.jpg,fungal,0.35087548868874424
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_665.jpg,fungal,0.6585713897274004
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_669.jpg,fungal,0.7553550650920725
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_67.jpg,normal,0.25185807248977926
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_670.jpg,fungal,0.4559737091549198
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_671.jpg,bacterial,0.4906002108836108
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_672.jpg,fungal,0.6938605311734157
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_673.jpg,fungal,0.5088809208680686
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_674.jpg,fungal,0.8920133945584356
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_675.jpg,fungal,0.5544092693186481
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_676.jpg,fungal,0.8716529117252202
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_677.jpg,allergy,0.41772491887352314
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_678.jpg,mange,0.28971292964897416
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_679.jpg,fungal,0.4442294908301341
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_68.jpg,normal,0.6521014058602109
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_680.jpg,fungal,0.7730387982263027
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_681.jpg,fungal,0.41335329681666655
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_682.jpg,fungal,0.30729362319052295
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_683.jpg,bacterial,0.4543913738290048
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_684.jpg,other,0.31973507791930295
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_685.jpg,wound,0.5096417503143941
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_686.jpg,wound,0.5144001208719806
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_687.jpg,wound,0.5281801174177296
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_688.jpg,fungal,0.616013359979764
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_689.jpg,fungal,0.3830938355970689
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_69.jpg,normal,0.6624754033280138
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_690.jpg,mange,0.8543889815233835
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_691.jpg,allergy,0.28921962427468556
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_692.jpg,mange,0.26109684297121577
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_693.jpg,wound,0.7297129513387052
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_694.jpg,bacterial,0.2175923224896171
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_695.jpg,fungal,0.5579738837234595
dataset_1,..\PawlensAI\scraped_images\dataset_1\img_696.jpg,bacterial,0.5447212929076278
